word,ham_prob,spam_prob
closingdate04/09/02,0.0,0.00064
closure,8e-05,0.0
cloth,0.0006,0.0
clothes,0.0008,0.00021
clothes.,0.00024,0.00021
cloud,0.00072,0.00054
cloud9,0.0,0.00086
cloudy,0.00024,0.0
clover,0.00028,0.0
clown,0.00048,0.0
"clown,",0.00024,0.0
clowns,0.00024,0.0
clth,8e-05,0.0
club,0.00149,0.0189
club!,0.00024,0.0015
club's,0.0,0.00129
club.,0.00048,0.00075
club.text,0.0,0.00064
club4,0.0,0.00064
club4mobiles.com,0.0,0.00064
club:,0.0,0.0029
club>>,0.0,0.00075
club?,0.00024,0.0
clubs,0.0,0.0015
clue,0.0012,0.0
clue.,0.00024,0.0
"clueless,",0.00024,0.0
clues,0.00024,0.00086
clumpy,0.00024,0.0
cluster?,0.00024,0.0
clusters,0.00024,0.0
clutch,0.00329,0.0
clutch!,0.00048,0.0
clutches,0.00024,0.0
cm,0.00052,0.00075
cm4t,0.00032,0.0
cm?,8e-05,0.0
cmd,0.00024,0.0
cme,0.00044,0.0
cme.,0.00028,0.0
cmng,8e-05,0.0
cmon,0.00024,0.00064
cmu,8e-05,0.0
cmu.,8e-05,0.0
cn,0.001,0.0
cnl,0.0,0.00075
cnn,0.00072,0.00043
cnnbreak,0.0,0.00043
cnt,0.00024,0.0
co,0.00024,0.00526
co-operate,8e-05,0.0
co.,0.00056,0.0
coach,0.00072,0.00129
coaching,0.00072,0.00021
coast,0.00137,0.0
coast's,0.0,0.00043
coast...,0.00028,0.0
coat,0.00129,0.0
coat.,0.00024,0.0
coat:1500,8e-05,0.0
coating,0.00048,0.0
coaxing,0.00024,0.0
cobditions.,0.00024,0.0
cobtact,0.00024,0.0
coca-cola,0.0,0.00075
coccooning,0.00024,0.0
cochin,0.00044,0.0
cochran,0.00024,0.0
cock,0.0008,0.0
cock!,0.0,0.00075
cockroaches,0.0,0.00043
cocksuckers.,0.00028,0.0
cocky,8e-05,0.0
coco,0.00052,0.0
coco.,0.00024,0.0
coconut,0.00024,0.0
code,0.00153,0.0261
code.,0.0004,0.00086
code356931,0.0,0.00011
code:,0.00016,0.01515
code:4xx26,0.0,0.00075
code=943,0.0,0.00011
codes,0.00096,0.0
coffee,0.00606,0.0
coffee?,0.00024,0.0
cog,0.00024,0.0
cohen,0.00024,0.0
cohen.,0.00024,0.0
coherently,0.00024,0.0
coiled,0.00024,0.0
coimbatore.,0.00028,0.0
coin,0.00056,0.0
coincidence?,0.0,0.00075
coins,0.00072,0.0
coins.,0.00024,0.0
coins???,0.00056,0.0
coke,0.00032,0.0
coker,0.0,0.00043
coker.,0.0,0.00021
cola,0.00024,0.0
colamrud,8e-05,0.0
colamurud.i'll,0.00016,0.0
colany,0.00052,0.0
colarmrud,0.00016,0.0
cold,0.00265,0.0
cold!,0.00052,0.0
cold.,0.00048,0.0
cold..heard,0.00024,0.0
cold?,0.00024,0.0
colds,0.0,0.00021
colectin,0.00016,0.0
colerm,0.00032,0.0
colet,8e-05,0.0
colin,0.0,0.00075
collages,0.00028,0.0
collapsed,0.00028,0.0
collapsible,0.00048,0.0
collapsing.,0.00024,0.0
colleague,0.00032,0.00043
colleagues,0.00145,0.0
colleagues.,0.0012,0.0
collect,0.00353,0.02116
collected,0.00036,0.0
collected.,0.00024,0.00193
collecting,0.00112,0.0
collecting.,0.00028,0.0
collection,0.00056,0.00773
collection!,8e-05,0.00354
collection.,8e-05,0.01106
collection/cce/tse,0.0,0.00011
collective,0.00024,0.0
collectn,0.00024,0.0
collectors,8e-05,0.0
colleg?,0.00028,0.0
college,0.00454,0.0
college!,0.00028,0.0
college.,0.00056,0.0
college?,0.00052,0.0
college?xx,0.00028,0.0
colleng,8e-05,0.0
colleques,0.00016,0.0
colluding,0.00024,0.0
colnas,0.00016,0.0
colnas.,8e-05,0.0
colnassa,0.0,0.00043
colombia,0.0,0.00043
colonel,0.00024,0.0
colonized,0.00024,0.0
color,0.00201,0.00043
color!,0.00024,0.0
color.,0.00056,0.0
colorado.,0.00024,0.0
coloration,0.0012,0.0
"coloration,",0.00048,0.0
coloration.,0.00024,0.0
colorer,0.00024,0.0
colorful,0.00024,0.0
"colorful,",0.00024,0.0
coloring,0.00024,0.0
colors,0.00169,0.0
colouful,0.0,0.00021
colour,0.00161,0.01461
colour?,8e-05,0.0
colourful,0.00024,0.0
colourless,0.0,0.00043
colours,0.00052,0.0
colours!,0.0,0.00075
colplant,0.00024,0.0
colubrids,0.00024,0.0
"colubrids,",0.00024,0.0
columbia,8e-05,0.0
columbus,8e-05,0.0
column,0.00024,0.0
column.,8e-05,0.0
com,0.00076,0.00011
com4table,0.00016,0.0
comb,0.00028,0.0
combat,0.00072,0.0
combination,0.00024,0.00021
combination!,0.00028,0.0
"combination,",0.00024,0.0
combine,0.00056,0.0
combined,8e-05,0.0
combined.,0.00024,0.0
combo,0.00024,0.0
comcerned.,0.00024,0.0
come,0.07901,0.0043
come.,0.00153,0.00043
come..,4e-05,0.0
come...,0.00052,0.0
come..til,0.00024,0.0
come.see.experience..acquire!,8e-05,0.0
come:)i,0.00028,0.0
come?,0.00129,0.0
comedy,0.0008,0.0
comedy..cant,0.00028,0.0
comely,0.00016,0.0
comes,0.01185,0.0043
comes!,0.00052,0.0
comes.,0.0006,0.0
comes..,0.00028,0.0
comes?,0.00028,0.0
comfey;,0.00028,0.0
comfort,0.00032,0.00021
comfort!,0.0,0.00021
comfortable,0.00072,0.0
comforters,0.00048,0.0
comfy,0.00024,0.0
comic.,0.00024,0.0
comics.,0.00024,0.0
comin,0.00269,0.0
comin.,0.00028,0.0
comin...,0.00048,0.0
comin?make,8e-05,0.0
coming,0.02426,0.00086
coming.,0.00133,0.0
coming.tmorow,0.0002,0.0
coming?,0.0008,0.0
coming???,8e-05,0.0
comingdown,0.00028,0.0
comitment&passion,0.00032,0.0
command...,0.00052,0.0
commence,8e-05,0.0
commence.,0.00024,0.0
commenced.,0.00024,0.0
comment,0.00125,0.00064
comment.,0.00072,0.0
commented,0.00024,0.0
comments,0.00096,0.00021
comments.,0.00072,0.0
commercial,0.00072,0.00011
commercial?,0.00024,0.0
commiecast,0.00024,0.0
comming,0.00024,0.0
commission,8e-05,0.0
"commission,",0.00024,0.0
commission-ussd,8e-05,0.0
commit,0.00052,0.0
commitment,0.00024,0.0
commitment;,8e-05,0.0
committed,0.0,0.00021
committee,0.00024,0.0
committee.,0.00024,0.0
committing,0.00024,0.0
common,0.00201,0.0
"common,",0.00024,0.0
common.,0.00088,0.0
common?,0.00024,0.0
commonplace,0.00024,0.0
commons,0.00048,0.0
commove,0.00016,0.0
communaction,0.00024,0.0
communication,0.00024,0.0
communion,8e-05,0.0
communities,0.00024,0.0
community,0.00133,0.00075
"community,",0.00024,0.0
community.,0.00032,0.00064
community..do,0.00016,0.0
commuter,0.00056,0.0
comon,0.00048,0.0
comouter,0.00024,0.0
"comouter,",0.00024,0.0
comp,0.00125,0.00763
comp.,0.00024,0.00086
comp.ofstuff,0.00028,0.0
companies,0.00145,0.00075
companion,0.00028,0.0
companionship,8e-05,0.0
company,0.00823,0.00043
company!,0.0,0.00086
"company,",0.00024,0.0
company.,0.00108,0.0
company?,0.0,0.00064
companys,0.00024,0.0
comparability,0.00024,0.0
compare,0.00133,0.00215
compare:,0.0,0.00118
compared,0.0012,0.00043
comparing,0.00048,0.00021
comparison,0.00048,0.0
comparison.,0.00024,0.0
comparison?,0.00024,0.0
compartment,0.00024,0.0
compass,0.00028,0.0
compatibility,0.00024,0.0
compatibke,0.00024,0.0
compatible,0.00024,0.0
compatriot,0.0,0.00064
compelling,0.0,0.00043
compensate,0.00024,0.0
compensation,0.0,0.00333
compensation!,0.0,0.00118
compensation.,0.0,0.00118
compete,0.00072,0.0
competent,0.00048,0.0
competio,8e-05,0.0
competition,0.00125,0.00333
"competition"".",0.00024,0.0
competition.,0.00024,0.00118
competitions.up,8e-05,0.0
competitive,0.00048,0.0
competitors.,8e-05,0.0
compilatn,8e-05,0.0
compiled,8e-05,0.0
complacent.,0.00024,0.0
complacent...,0.00028,0.0
complain,0.00076,0.0
complaining,0.00076,0.0
complaint,0.00076,0.0
complaints,0.0008,0.0
complementary,0.0,0.00075
complete,0.00394,0.00365
complete.,0.00048,0.0
completed,0.00052,0.00011
completed.,0.0,0.00107
completely,0.00815,0.00086
"completely,",0.00024,0.0
completely.,0.00024,0.0
completes,0.00024,0.0
completing..,0.00028,0.0
complex,0.00072,0.0
complexities,0.00028,0.0
complication,0.00024,0.0
complications?,0.00024,0.0
compliment,0.0008,0.0
complimentary,0.0,0.00892
compliments,0.00076,0.0
compliments.i'll,8e-05,0.0
components,0.00048,0.0
compose,0.00016,0.0
composing,8e-05,0.0
compound.,8e-05,0.0
compounds,0.00048,0.0
comprehensive,0.00024,0.0
compressed,0.0008,0.0
compression,0.00024,0.0
compressions.,0.00024,0.0
compressor,0.00072,0.0
comprise,0.00024,0.0
compromise,0.0,0.00043
compromised,0.00052,0.0
compromised!,0.0,0.00236
compt.,0.0,0.00011
compulsive,0.0,0.00043
compulsorily,8e-05,0.0
compulsory,0.00032,0.0
computational,0.00028,0.0
computer,0.01466,0.00698
"computer,",0.00337,0.0
computer.,0.00402,0.0
computer..,0.00028,0.0
computer?,0.00149,0.0
computerless.,0.00028,0.0
computers,0.00024,0.0
"computers,",0.00024,0.0
computers.,0.00024,0.0
computers?,0.00028,0.0
comrade,0.00016,0.0
comrades.a,8e-05,0.0
coms,0.00016,0.0
comuk.220cm2,0.0,0.00075
comunity.,0.00024,0.0
con,0.00024,0.0
conacted,0.0,0.00075
conatct,0.0,0.00011
concavity,0.00024,0.0
concealability,0.00024,0.0
concealed,0.00024,0.0
concentrate,0.00133,0.0
concentrating,0.00028,0.0
concentration,0.00072,0.0
concept,0.00048,0.0
concept.,0.00024,0.0
concepts.,0.00024,0.0
concern,0.00096,0.0
concern.,0.00024,0.0
concerned,0.00096,0.00107
concerned.,0.00024,0.0
concerning,0.00044,0.0
concerns,0.0004,0.0
concert,0.00092,0.00311
concert?,0.00024,0.00043
concerts/comedy,0.0,0.00021
concluded.,8e-05,0.0
conclusion,0.00028,0.0
conclusion.,0.00024,0.0
conclusions,0.00048,0.0
condemn,0.00024,0.0
condemnable.kindly,8e-05,0.0
condemned,0.00024,0.0
condensate,0.00024,0.0
condensing,0.00024,0.0
"condescending,",0.00024,0.0
condition,0.00048,0.00097
condition..and,0.00024,0.0
conditioned,0.00024,0.0
conditioner,0.00024,0.0
conditions,0.00129,0.0029
"conditions,",0.00024,0.0
conditions.,0.00024,0.0
conditions?,0.00028,0.0
condolences,0.00072,0.0
condom,0.00024,0.0
condoms.,0.00024,0.0
conduct,8e-05,0.0
conduction,8e-05,0.0
conducts,0.00044,0.0
cone,0.00048,0.0
conected.,0.00024,0.0
cones!,0.00024,0.0
conf.we,8e-05,0.0
conf:the,8e-05,0.0
conference,0.00149,0.00043
conference&exhibition,0.0,0.00021
conference.,8e-05,0.0
confess,0.00024,0.0
confession,0.00024,0.00043
confessions,0.0,0.00086
confessions;,0.00112,0.0
confidence,0.00064,0.00107
confidence..,0.00044,0.0
confidence:,0.00048,0.0
confident,0.00048,0.00021
confidently,0.0,0.00021
configure,0.00028,0.00021
confines,0.00024,0.0
confirm,0.00366,0.01042
confirm.,0.00153,0.0014
confirm/deny,0.00024,0.0
confirmation,0.00068,0.00107
confirmation.,0.0,0.00064
confirmationvia,0.0,0.00043
confirmd,0.00048,0.0
confirmed,0.0012,0.00086
confirmed...,0.00028,0.0
confirmed?,0.00048,0.0
confirming,0.00024,0.00011
confirms,0.00024,0.0
conflict,8e-05,0.00043
conflicting.,0.00024,0.0
conflicts.,0.00024,0.0
conform,0.00028,0.0
conform.,0.00028,0.0
confounder,0.00024,0.0
confuse,0.00024,0.0
confused,0.00145,0.0
confused.,0.00024,0.0
confused...,0.00024,0.0
confuses,0.00048,0.0
confusing,0.00068,0.00021
confusing.,0.00024,0.0
congo,0.0,0.00021
congrat,0.00024,0.0
congrats,0.00357,0.00215
congrats!,0.0004,0.00913
"congrats,",0.00024,0.0
congrats.,0.00028,0.0
congratulates,8e-05,0.0
congratulation!,0.0,0.00011
congratulations,0.00096,0.01053
congratulations!,0.00145,0.0101
congratulations!you,0.0,0.00021
congratulations.,0.00024,0.0
congratulationz,8e-05,0.0
congratz,0.00024,0.0
congratz!,0.00048,0.0
congress,0.00137,0.00021
connect,0.00711,0.00236
connect.,0.00024,0.0
connected,0.00225,0.00075
connected.,0.0,0.00021
connecting,0.00048,0.0
connection,0.00345,0.00075
connection.,0.00072,0.0
connections,0.00096,0.0
connections.,0.00024,0.0
connectivity,0.00024,0.0
connectivity.,0.00024,0.0
connector,0.00048,0.0
connector.,0.00024,0.0
connector?,0.00024,0.0
connectors,0.00072,0.0
connects,0.00048,0.0
connolly,0.00024,0.0
conputer,0.00024,0.0
conputer.,0.00024,0.0
conquers,0.00024,0.0
conratulation,0.00032,0.0
cons,8e-05,0.0
cons...,0.00028,0.0
conscience,8e-05,0.0
conscious,0.00024,0.00021
consciously,0.0,0.00086
consensus,0.00024,0.0
consent,0.00028,0.0
"consent,",0.00024,0.0
consequences.,0.00024,0.0
conservative,0.00024,0.0
conservatives,0.00024,0.0
conservatives.,0.00024,0.0
conserve,0.00052,0.0
consider,0.00309,0.0
consider.,0.00024,0.0
considerably,0.00024,0.0
consideration.,8e-05,0.0
considered,0.00096,0.0
considered.,0.00024,0.0
considering,0.00289,0.0
considering...,0.00056,0.0
considrin,8e-05,0.0
consistent,0.00048,0.0
consistently,0.00048,0.00043
consistently.,0.00048,0.0
console,0.00024,0.0
console.,0.0,0.0015
consolidated,8e-05,0.0
constant,0.00072,0.00043
constant.,0.00024,0.0
constantly,0.00157,0.0
constipation,0.0,0.00043
constituents,0.00024,0.0
constituents.,0.00024,0.0
constitution,0.00048,0.0
constitutionally,0.00024,0.0
construction,8e-05,0.0
construction.you,0.0,0.00043
constructive,0.00024,0.0
consult,0.00024,0.0
consultant,0.00056,0.0
consultation,0.0,0.00064
consulting,0.0,0.00215
consulting.,0.0,0.00021
consume,8e-05,0.0
consumption,0.00048,0.0
contact,0.00856,0.05102
"contact,",0.00024,0.0
contacted,0.0,0.00365
contacts,0.00643,0.00086
contacts.,0.00072,0.00064
contagious,0.00024,0.0
contain,0.00048,0.0
contained,8e-05,0.0
container,0.00024,0.0
"container,",0.00024,0.0
containers.,0.00024,0.0
contains,0.00052,0.0
contaminated.,0.0,0.00118
contamination,0.00024,0.0
contantly,0.00024,0.0
contemporaries,0.0,0.00064
content,0.00072,0.00924
content.,0.0,0.00494
"content.""",0.0,0.00011
contented,0.00024,0.0
contention,0.00028,0.0
contents,0.00092,0.0
contest,0.00024,0.00011
contestants,8e-05,0.0
context,0.00024,0.0
conti.,8e-05,0.0
continent?,0.00028,0.0
continue,0.00217,0.00183
continue.,0.0,0.00043
continued,0.0,0.00075
continuing,0.00048,0.0
continuous,8e-05,0.00043
contract,0.00096,0.00537
contract!!,0.00028,0.0
"contract,",0.00024,0.0
contract.,0.0,0.00075
contract?,0.00024,0.0
contractor,0.00024,0.0
contracts,0.00024,0.0
contraption,0.00024,0.0
contribute,0.00024,0.00021
contributing,0.00032,0.0
control,0.00458,0.00086
control.,0.00048,0.0
controllable,0.00048,0.0
controlled,0.00024,0.0
controller,0.00056,0.0
"controller,",0.00024,0.0
controller.,0.00024,0.0
convenience,0.0,0.00043
convenience!,8e-05,0.0
convenience.,0.00028,0.0
convenient,0.0,0.00064
convention,8e-05,0.0
convention.are,8e-05,0.0
conventn,8e-05,0.0
conversation,0.00072,0.00021
conversation.,0.00024,0.0
conversations,0.00028,0.0
convert,0.00048,0.0
converted,0.00052,0.0
converter,0.00052,0.0
"convertors,",0.00024,0.0
convey,0.00277,0.0
conveying,0.00028,0.0
conveys,0.00016,0.0
convict,0.00024,0.0
convince,0.00028,0.0
convinced,0.0008,0.0
convincing.,0.00048,0.0
convincing..just,0.00024,0.0
convo,0.00024,0.0
convocation,8e-05,0.0
cook,0.0008,0.0
cook!,0.00024,0.0
cook..i,0.00016,0.0
cookbook,0.00024,0.0
cooked,0.00052,0.0
cooked.,0.00028,0.0
cookie,0.00024,0.0
cookies,0.00024,0.0
cookies.,0.00028,0.0
cooking,0.00052,0.0
cooking.,0.00072,0.0
cookout,0.00024,0.0
cool,0.01285,0.00193
cool!,0.00173,0.0
"cool,",0.00072,0.0
cool-mob,0.0,0.00075
cool.,0.00498,0.0
cool...,0.00028,0.0
coolant,0.00096,0.0
cooler.,0.00024,0.0
cooler....or,0.00016,0.0
cooling,0.00072,0.0
coonie,0.00024,0.0
cooped,0.00024,0.0
cooperative,0.00048,0.0
cooperative.kindly,8e-05,0.0
cooperative?kindly,8e-05,0.0
cooperator,8e-05,0.0
cooperators,8e-05,0.0
cooperatve,0.00016,0.0
coord.,8e-05,0.0
coordinator,8e-05,0.0
cop,0.00193,0.0
"cop,",0.00072,0.0
cop.,0.00024,0.0
cop:,0.0,0.00043
copa,0.0,0.00021
copied,0.00052,0.0
copies,0.00016,0.0
copies.,0.00028,0.0
coping,0.00052,0.0
coping.,0.00024,0.0
copper,0.00048,0.0
cops,0.00024,0.00269
cops.,0.00096,0.0
copy,0.00458,0.0
"copy,",0.00048,0.0
copy.,8e-05,0.0
copyright,0.00024,0.0
corailline.,0.00024,0.0
coral,0.00209,0.0
coral.,0.00024,0.0
coralline,0.00072,0.0
corals,0.00361,0.0
"corals,",0.00024,0.0
corals.,0.00048,0.0
cordially,0.00016,0.0
cordy,0.00024,0.0
corect,0.00028,0.0
corinthians.,0.0,0.00021
corn,0.00048,0.0
"corn,",0.00024,0.0
corncerns,8e-05,0.0
corner,0.00141,0.0
corner.,0.00024,0.0
corners,0.00016,0.0
corns,0.00024,0.0
cornshuckers,0.00024,0.0
cornwall,0.0,0.00161
cornwall.,0.00028,0.0
corona,0.00024,0.0
corona.,0.00024,0.0
coronavirus,0.0,0.00021
coronavirus-penalty-payment,0.0,0.00011
corporate,0.0,0.00011
corporation,0.00024,0.0
corps,0.00024,0.0
corral,8e-05,0.0
corrct,0.00028,0.0
correct,0.00534,0.00397
"correct,",0.00096,0.0
correct.,0.00129,0.0
correct.!,0.00068,0.0
correct?,0.00072,0.0
corrected,0.00056,0.0
correcting,0.00024,0.0
correction,0.00024,0.0
correction.,0.00024,0.0
correction?or,0.0002,0.0
corrections,0.00024,0.0
correctly,0.00096,0.00107
"correctly,",0.00048,0.0
"correctly,they",0.00024,0.0
correctly...,0.00028,0.0
correctns,8e-05,0.0
correlation,8e-05,0.0
"correlation,",0.00024,0.0
corridor,8e-05,0.0
corruped,0.00024,0.0
corrupt,0.00028,0.0
corrupt.,0.00048,0.0
corrupted,0.0008,0.0
corrupting,0.00056,0.0
corruption,0.00048,0.0
corssed,0.00024,0.0
cortex,0.00024,0.0
corvettes,0.00024,0.0
cos,0.02438,0.0
cos...,0.0002,0.0
cosign,0.00028,0.0
cost,0.0037,0.02385
cost!,0.0,0.00129
"cost!""",0.0,0.00107
cost.,0.001,0.00193
cost?,0.00072,0.0
costa,0.0,0.00516
costing,0.0,0.0015
costom,0.00048,0.0
costomed,0.00048,0.0
costs,0.00205,0.00559
costs.,0.00048,0.0
costum,0.00024,0.0
costume.,0.00028,0.0
costumer,0.00024,0.0
costumes.,0.00024,0.0
costy.,0.00024,0.0
cost£1.50/pm,0.0,0.00387
cost£3.75max,0.0,0.00075
cote,0.0,0.00043
"couch""",0.00024,0.0
couches,0.00024,0.0
cougar-pen,0.00024,0.0
cougars!,0.00024,0.0
cougars.,8e-05,0.0
cough,0.00048,0.0
coughing,0.00028,0.0
could,0.04623,0.00806
coulda,0.00028,0.0
couldn't,0.00884,0.0
couldnt,0.00024,0.0
couldnt,0.00024,0.0
council,0.0,0.00118
"council,",0.00024,0.0
council-money.org.uk,0.0,0.00118
count,0.00189,0.00021
count.,0.00024,0.0
countdown,0.00024,0.0
countdown!1day,8e-05,0.0
countenance,0.00016,0.0
counter,0.00096,0.0
counterintuitive,0.00024,0.0
counters,8e-05,0.0
countin,0.00044,0.0
countinlots,0.00028,0.0
countless,0.00048,0.0
country,0.00129,0.00344
"country,",0.00048,0.0
country.,0.00213,0.00043
counts,0.00076,0.0
county,0.00024,0.0
county's,0.00048,0.0
"county,",0.00024,0.0
county.,0.00024,0.0
coup,0.0,0.00021
coupla,0.00024,0.0
couple,0.01181,0.00064
couples,0.00072,0.0
coupon,0.00048,0.0
coupon.,0.00024,0.0
coupons.,0.00024,0.0
courage,0.00088,0.00043
courageous,0.00028,0.0
course,0.00357,0.00011
"course,",0.00096,0.0
course.,0.0008,0.0
course...,0.00028,0.0
course:),0.00024,0.0
course?,0.00056,0.0
courses,0.00064,0.0
"courses,",0.00024,0.0
court,0.00201,0.0
court.,0.00221,0.0
courtroom,0.00024,0.0
courtsy,0.0,0.00011
cous.,0.00024,0.0
cousin,0.00177,0.0
cousin...,0.00028,0.0
cousins,8e-05,0.0
coutinho,0.0,0.00064
cover,0.00289,0.00172
cover.,0.00024,0.00118
coveragd,0.00028,0.0
coverage,0.00056,0.00064
coverage.,0.00056,0.0
covered,0.00137,0.0
covered.,0.00048,0.00043
covering,0.00052,0.00021
covers,0.00028,0.00032
covert,0.00048,0.0
coves,0.00024,0.0
covid,0.0,0.00021
covid-19,0.0,0.00043
covid19,0.0,0.00011
cowboys.,0.00024,0.0
coworker,0.00024,0.0
coworkers.,0.00024,0.0
cows,0.00024,0.0
coz,0.00574,0.0
coz..somtimes,0.00048,0.0
cozi,0.00024,0.0
"cozi,",0.00024,0.0
cozy.,0.00028,0.0
cpn,8e-05,0.0
cpr,0.00024,0.0
cprs,0.00024,0.0
cps,0.00028,0.0
cpw,0.0,0.00021
cr,0.00024,0.0
cr01327bt,0.0,0.00118
cr9,0.0,0.00451
crab,0.00056,0.0
crab..,0.00028,0.0
crack,0.0012,0.0
"crack,",0.00024,0.0
cracked,0.00092,0.0
cracking,0.00024,0.00129
craigslist,0.00076,0.0
craigslist.,0.00024,0.0
crammed,0.00024,0.0
cramps,0.00084,0.0
crap,0.00149,0.0
crap!,0.00024,0.0
"crap,",0.00024,0.0
crap.,0.00096,0.0
crappy,0.00048,0.0
crash,0.00145,0.0
"crash,",0.00024,0.0
crashed,0.0008,0.0
crashes,0.00104,0.0
crashing,0.00048,0.0
crate,0.00088,0.0
"crate,",0.00024,0.0
crate.,0.00024,0.0
crate?,0.00024,0.0
crave,0.00281,0.0
craving,0.00052,0.0
crawling,0.00024,0.0
crayon,0.00024,0.0
crayons,0.00048,0.0
"crayons,",0.00024,0.0
craziest,0.00076,0.0
crazy,0.00414,0.00279
crazy!,8e-05,0.0
"crazy,",0.00024,0.0
crazy.,0.00125,0.0
crazy..,0.0002,0.0
crazyin,0.0,0.00075
crdesc:,0.00016,0.0
creaking,8e-05,0.0
cream,0.00076,0.0
cream.,0.00048,0.0
cream...,0.0008,0.0
creams,0.00024,0.0
create,0.00161,0.00107
created,0.00197,0.00075
created.,0.00024,0.0
creates,0.00024,0.00064
creating,0.00112,0.00043
creation,0.00024,0.0
creative,0.00048,0.00107
creative!,0.00024,0.0
creative.,0.00028,0.0
creativity,0.00024,0.0
credit,0.00193,0.01321
credit!,0.00249,0.00086
"credit""",0.0002,0.0
credit.,0.00056,0.00365
credit2,8e-05,0.0
credit?,0.0,0.00086
credited,0.00426,0.00612
credited.,0.0,0.00215
creditfree.co.uk/apply,0.0,0.00118
creditmax.co.uk/apply,0.0,0.00118
creditmax.co.uk/spend,0.0,0.00118
creditreply,8e-05,0.0
credits,0.0,0.00666
credits!,0.0,0.00064
creek,0.00024,0.0
creep,0.00056,0.0
creepy,0.00056,0.0
creme,0.00024,0.0
"cres,ubi",0.0002,0.0
crested,0.00024,0.0
crew,0.0,0.00021
"crew,",0.00024,0.0
crew.,0.00032,0.0
crib,0.0,0.00043
cribbs,0.00024,0.0
cricex,0.0,0.00011
cricfree.sx,8e-05,0.0
crichd.tv,8e-05,0.0
cricket,0.00024,0.0
cricketer,0.00052,0.0
"crickets,",0.00024,0.0
crickiting,0.00028,0.0
crider,0.00048,0.0
cried,0.00048,0.0
crim,0.00048,0.0
crime,0.00032,0.0
crimes.,0.00048,0.0
criminal,0.00072,0.0
criminal.,0.00024,0.0
criminalises,0.0,0.00021
crimp,0.00048,0.0
crippling,0.00024,0.0
crisis,0.00028,0.0
crisis!spk,0.00028,0.0
crisp,0.00024,0.0
crispy,0.00024,0.0
critical,0.00064,0.0015
criticism.,0.00024,0.0
criticize,0.00032,0.0
critters,8e-05,0.0
cro1327,0.0,0.00075
cropping,8e-05,0.0
crore,0.00028,0.00011
"crore""",0.00024,0.0
"crore""""",4e-05,0.0
cross,0.00225,0.00226
"cross,",0.00024,0.0
cross.,0.00016,0.0
crossed,0.00052,0.00021
crossed!,0.00024,0.0
crossed.,0.00056,0.0
crossing,0.00052,0.0
crowd,0.00028,0.0
crowd.,0.00048,0.0
crowds,0.00024,0.0
crown,0.00024,0.0
crowner,8e-05,0.0
croydon,0.0,0.00451
crucial,0.00028,0.0
crucify,0.00028,0.0
cruel,0.00024,0.0
cruise,0.00052,0.0029
cruise!,0.0,0.00118
"cruise,",0.00024,0.0
cruiser,0.00024,0.0
cruisin,0.00024,0.0
crumpled,0.0,0.00021
crunch:,0.0,0.00043
crusade.theme:,8e-05,0.0
crushes..!!!;-),0.00024,0.0
crusial,0.00024,0.0
crutial,0.00024,0.0
cry,0.00141,0.00086
cry!,0.00024,0.0
cry.,0.00052,0.00086
cry...,0.00052,0.0
crying,0.00024,0.0
crying.,8e-05,0.0
crypto,0.0,0.00204
crystal,0.00024,0.00043
crystals,0.00024,0.0
cs,0.0,0.00644
"cs,",0.00024,0.0
cs211,8e-05,0.0
csc,0.00177,0.0
csh11,0.0,0.00183
cst,0.0,0.00064
cst711,0.00032,0.0
cstore,0.00024,0.0
csu,0.00048,0.0
ct,0.00024,0.0
ct.,0.00024,0.0
ctagg.,0.00024,0.0
ctargg.,0.00024,0.0
cteate,0.00024,0.0
cthen,0.00028,0.0
